
(-16.06867115988690,0.02133645941061)
(-16.34489258238656,0.02077859195392)
(-16.34759180247821,0.00802319895719)
(-16.34789843345855,-0.13087808202273)
(-16.59772535657077,0.01725951798411)
(-16.32631547216578,0.01681530493356)
(-16.58449637471984,-0.00922900055610)
(-16.76343794188716,0.04056596624774)
(-16.42852232949618,-0.11499231491108)
(-16.35599151074663,-0.06268945505986)
(-16.25627740570415,-0.12012575731000)
(-16.35301891533471,0.00482562086926)
(-16.24311300549963,-0.06596075908358)
(-16.30941922051364,-0.07110194848931)
(-16.33263456181336,-0.10311801245956)
(-16.32198302040753,-0.07311267547551)
(-16.23193488598213,-0.02628249472717)
(-16.65015447206263,0.01927700363062)
(-16.45390718771722,0.05152499829983)
(-16.46696181749179,-0.04624862390931)
(-16.21683240240449,-0.02414522051337)
(-16.57013690971598,-0.12732117005963)
(-16.47852390210481,0.13300316024931)
(-16.32912977343748,0.15522000237680)
(-16.32296587750534,0.07620714350959)
(-16.44771280316368,-0.01389333041719)
(-16.36703993968765,0.02227022182642)
(-16.39072666613379,-0.09543135005872)
(-16.51370305401182,-0.03212046393897)
(-16.23266413540063,-0.02177351916874)
(-16.03433992420303,-0.05272943502687)
(-16.26382953647316,-0.06203292301147)
(-16.30788649452871,0.06857424108775)
(-16.60112746028457,-0.29679400902134)
(-16.45216311312780,-0.01491855578893)
(-16.66147674161819,-0.01397665688461)
(-16.25964137030460,0.03386961479710)
(-16.32790571940713,0.04524152018432)
(-15.46306815449250,0.17642407204860)
(-16.11259577834632,0.07426993120916)
(-16.07485280491363,-0.00190582210811)
(-16.34571976165507,-0.02868588630472)
(-15.91592422499126,-0.01640866590211)
(-16.25090903489248,0.12567364273489)
(-16.33719435344512,-0.11437316532356)
(-16.39267292214555,0.02067080014413)
(-16.42337710971975,-0.00288791048747)
(-16.48197399775619,-0.01884975615219)
(-16.37811533272765,0.07634643696986)
(-16.44934832858695,-0.01635574727140)
(-16.55836531088063,-0.10868772549076)
(-16.36442515905976,-0.05927698886165)
(-16.23446483192371,0.15420175832600)
(-16.25264559585785,0.20207923394604)
(-16.30146866693926,0.24613204212405)
(-16.31929466560005,0.01767695078350)
(-16.52756510551662,-0.03364011804175)
(-16.46131885589089,0.00303008993088)
(-16.38468292085786,-0.00355316992461)
(-16.41054598311134,0.03877535176159)
(-16.33330759429777,-0.02417284960667)
(-16.37689871450787,0.01763783953842)
(-16.40053940645067,0.00686597516495)
(-16.28492634398429,0.09195160196744)
(-16.26307568750870,0.10258121330758)
(-16.29624748363478,0.05241039550959)
(-16.38937386113314,-0.10966646735379)
(-16.56729164509929,1.01477286912330)
(-16.41798289054455,0.06789796045270)
(-16.23586499758169,0.05708968320685)
(-16.46460434072974,0.03791350025205)
(-16.72946189172503,-0.02143900158946)
(-16.33858295375452,-0.03043794444110)
(-16.38133931102584,-0.13123745790218)
(-16.54860377455756,-0.06043508659535)
(-16.28003665589124,0.01493121703810)
(-16.34311176446727,-0.00790233783267)
(-16.37887666344632,-0.01398175057109)
(-16.56338637183887,0.00947969293011)
(-16.14167374261076,0.44842941978901)
(-16.08405201943515,-0.01038762792263)
(-16.73441968349896,0.14958245704277)
(-16.79785866805642,0.02459531939544)
(-16.18901937747939,0.05523947745565)
(-16.35199994956329,-0.01470175881656)
(-16.32298315005638,0.01483054938439)
(-16.25918509775907,-0.00222482055210)
(-16.33649776883625,-0.02013725174710)
(-16.35404361902002,-0.02003200880398)
(-16.38203771444056,-0.02459414337304)
(-16.42937856255828,-0.02485331629221)
(-16.42595962274909,0.02675343499860)
(-16.26540190379772,0.04000414617788)
(-16.42868936502317,-0.19785456883035)
(-16.33412718226578,-0.04340225798862)
(-16.39010962662660,-0.05833918779488)
(-16.56867513825279,-0.16370334034574)
(-16.12848690738046,0.02606157519061)
(-16.46354256062474,-0.42663394121595)
(-16.51429075513738,0.36196800800784)
(-17.34468821124824,-0.33778567501890)
(-16.54628757757467,0.36689873845874)
(-16.99236605087711,0.72694666572956)
(-16.12477830984192,0.26869382091347)
(-16.45480122965738,0.00182819634437)
(-16.17719455324685,0.02907900552628)
(-16.29289655919943,0.05624626223610)
(-16.55798013936411,0.17195620405002)
(-16.80879429118424,-0.42687089589594)
(-16.07367509096454,0.04634072183689)
(-16.38300807261843,-0.00586505105037)
(-16.26539093048889,-0.00952418133292)
(-16.42378657133365,-0.00438719931665)
(-16.31833669011386,-0.00398508551875)
(-16.61952690905895,0.01074853312168)
(-16.61673106934492,0.41319101215961)
(-16.64137797047582,-0.01337654240418)
(-16.45246328823109,-0.00449488046683)
(-18.07316624199661,0.73486948546108)
(-15.37244214091740,0.66502263355682)
(-17.30668057150750,0.97599494529301)
(-16.34854634977426,-0.01241302949879)
(-16.57112707600420,-0.24169686708187)
(-16.26520403479321,-0.00054165598789)
(-16.31869782336507,-0.03735106047783)
(-17.33179014563017,0.98328641921613)
(-17.11016309999307,-0.35274670586097)
(-16.39059436704977,-0.02470543095727)
(-16.37080386983423,0.04136106044493)
(-16.40052717595124,-0.01543116861198)
(-16.30237620299527,-0.02424892862528)
(-16.48636921823309,0.02625492294711)
(-16.47937726843109,-0.01372648601416)
(-16.12923458090256,0.03760134035585)
(-16.12719452947532,-0.15368019417832)
(-15.74846340425085,0.06720271415136)
(-16.06606245430992,0.06898773185359)
(-16.13465914450349,-0.04315408060827)
(-16.38593325574612,0.00656525343635)
(-16.33763421118380,-0.13716795166310)
(-16.15394626744689,0.88712314695362)
(-16.46192995596974,0.11942230685711)
(-16.44783506420453,0.05838047303061)
(-16.46122696829987,0.07389804668464)
(-16.26382253347417,0.01391024319304)
(-16.22013317440722,-0.05052131191965)
(-16.44748332010214,0.02605788818364)
(-15.86097721385558,-0.02102086466501)
(-14.84742347184700,0.88983338654420)
(-16.45570793306813,-0.07031938991041)
(-16.46335413889004,-0.23367307897526)
(-16.24685875744362,0.00924605334997)
(-16.33504012822268,-0.06168865833123)
(-16.17702691029764,0.00085661641422)
(-16.67348994828482,-0.19111481127817)
(-16.65074723026993,-0.18576537860888)
(-16.69151894896161,-0.17985658443104)
(-16.77962949857481,-0.12709561167092)
(-16.37810437895712,-0.00380165429756)
(-17.21733842851453,-0.88740400437776)
(-16.69594371972182,-1.39225874671871)
(-17.74405675030087,0.54540396129010)
(-16.52075516207404,-0.67156595507293)
(-16.37644218565897,-0.01596213478929)
(-16.43955224736263,-0.03245262332178)
(-16.20666300843637,-0.04642091943670)
(-16.34143870475278,-0.03226785514100)
(-16.53470965280476,0.29062368314600)
(-16.87439954510106,0.08523142718249)
(-17.79512533340625,0.25460645582609)
(-16.14216917422985,0.05424177746664)
(-16.08124943298848,0.18512341263503)
(-16.15447268610471,0.10836837924892)
(-16.11557519258060,-0.00205098756353)
(-16.38339593312559,0.03786189215853)
(-16.24037278200772,-0.02250016275793)
(-16.52242983857207,0.11597468830764)
(-16.18142788607926,0.05078063974735)
(-16.44627729107944,0.01375995829026)
(-16.40601686409146,-0.01709583231430)
(-16.42225082921625,0.05614430225401)
(-16.59349255885846,0.18642071874733)
(-16.82652279206237,0.07618915639514)
(-16.29856869585312,0.04366629662019)
(-16.22431257100634,0.00642736223354)
(-16.37583280691029,0.03434626353183)
(-16.32496850376769,0.01844738934426)
(-16.34588569913690,0.00941765320518)
(-16.49059373936345,-0.02902096055365)
(-16.41131867570435,0.03037802106551)
(-16.45046778068001,0.07122359205667)
(-16.32220972640211,0.01220470458448)
(-16.36387487817369,0.04738858413489)
(-16.23724826257838,-0.00575595826723)
(-16.21480572739016,0.01727818393830)
(-16.11841727407671,0.01577611128495)
(-16.39257806256435,-0.03893609655301)
(-16.30102150908993,0.02504683444928)
(-16.29736520910695,0.01121296515456)
(-16.28999570390871,0.00162214869699)
(-16.30922401393100,0.02389975519830)
(-16.36838488739595,0.09809238500688)
(-16.18016124359184,0.07415568587946)
(-16.33409130706753,-0.02098961628034)
(-16.35618008109898,-0.01334044210312)
(-15.67808765494691,0.38232940172527)
(-15.76214806640714,0.27507748698913)
(-16.36380631335890,0.00170050467394)
(-16.36698627077812,-0.00007725769625)
(-16.44390178239780,-0.09289458908809)
(-16.32522692777491,0.00945985480231)
(-16.35341094469354,0.02085535264755)
(-16.37974843972111,0.00889451250456)
(-16.23521491583519,0.05247778591237)
(-16.33229969219384,0.08930624453931)
(-16.55206946162054,0.12647046800674)
(-16.29968205054082,-0.02786735042109)
(-16.26234086510863,-0.04417326775608)
(-16.39482376474356,-0.00773013370169)
(-16.38451597152154,-0.03177421204399)
(-16.25142467819974,0.05039170140367)
(-16.51003589900342,-0.15306844046885)
(-16.22489510546093,-0.07630885486007)
(-16.35074269277546,0.12331099142125)
(-16.35961091917537,-0.02971083594948)
(-16.45553796357841,-0.02250912702167)
(-16.58368651124178,-0.15655396471327)
(-16.37086089765549,-0.07703807193482)
(-16.43362940128955,-0.02240805403208)
(-16.44248930891617,-0.02868976894314)
(-16.39320836694981,0.01087168386731)
(-16.28443546192746,-0.18652485267223)
(-16.48317388606041,0.02348415001458)
(-16.42609776938918,-0.10050854541434)
(-16.22322218570492,0.12503167767069)
(-16.29465198100079,0.00506677432258)
(-16.22221850491451,-0.08058651205837)
(-16.32037480675701,0.05921133917601)
(-16.38424559227742,-0.04673607788240)
(-16.51786095819084,-0.04882680056169)
(-16.38724821969978,-0.02759106703036)
(-16.25637830781256,-0.01168523182067)
(-16.41942111165348,-0.01470297922937)
(-16.24694252666142,0.00634127329773)
(-16.63452116959510,-0.02189642120913)
(-16.25704202289587,-0.18429216562040)
(-16.33629919536859,0.00120401462768)
(-16.22014238047659,-0.00938577662228)
(-16.33747923352253,-0.00199744218296)
(-16.33268316958392,-0.09684041910903)
(-16.36554221767248,-0.10741645894162)
(-16.07900229081668,-0.07148073511340)
(-16.26536871923906,-0.02423801408903)
(-16.24600367525768,-0.04815287090580)
(-16.18293235916124,-0.04853214339894)
(-16.15884223807587,-0.01666749479806)
(-16.21217935723529,0.05754538675193)
(-16.21336721992603,-0.00708521425171)
(-16.22385026203363,-0.11841180164689)
(-16.13813017475161,-0.11252613998514)
(-16.25257181065073,0.00825828694522)
(-16.26719159236377,-0.11864400152237)
(-16.33429996504621,0.01513894484031)
(-16.29314132938090,-0.00474956035086)
(-16.41147837718060,-0.01133298922239)
(-16.42644402720321,0.01307011971213)
(-16.36602855616863,0.02110898143447)
(-16.33455232900674,0.02413318388611)
(-16.03688869642628,0.01534240474336)
(-16.36853568806592,-1.08729258641185)
(-15.98751292218309,0.28301900960298)
(-16.82013637724777,0.02546109090636)
(-16.86318408525047,-0.20802235837584)
(-17.04583826637035,-0.05548672795232)
(-16.31813957034215,-0.25242890083903)
(-16.10915431365061,-0.01096976455543)
(-16.79970713229938,0.33367017659302)
(-17.03436520668807,0.17752052845886)
(-17.05620349832951,0.20308718580249)
(-17.25403829216140,0.15373824769152)
(-16.36102141111227,-0.11256370564984)
(-16.66638491201850,-0.08040106056241)
(-16.23142199940940,0.02938523036289)
(-16.32881708735788,0.03368441062567)
(-16.39732566528557,-0.00339630529327)
(-16.83641271086629,0.02992453988554)
(-16.29739455550686,0.01923263039931)
(-16.37317204074571,-0.11266663841215)
(-16.14430416183018,0.00717589404160)
(-16.38113955750768,0.09670067604080)
(-16.40019233784101,-0.12509457408461)
(-16.07419498119160,-0.16857638910708)
(-16.16972391916045,-0.02469727933135)
(-16.47426593257282,0.02859418392255)
(-16.40520464054160,-0.05157418134170)
(-16.29545858249778,0.02760437377151)
(-16.25859794078423,0.26068692280624)
(-16.19337262055382,-0.02063831656027)
(-16.23902444483441,-0.14813434499020)
(-16.43191173913097,0.04459516470724)
(-16.47539587500473,0.03123212273343)
(-16.18739468231770,-0.21468308981163)
(-16.33548855150620,-0.07345498090170)
(-16.42416561698550,-0.01481046932554)
(-16.23622435780996,-0.08189861775047)
(-16.35636689613174,-0.01018358701402)
(-16.28244849729580,-0.05445898464072)
(-16.30990867792685,-0.09702946111778)
(-16.10790041724563,-0.00414152180647)
(-16.19054869635134,0.01262091523984)
(-16.40508500949890,-0.26659460418358)
(-16.36793481816448,0.05759258021927)
(-16.43732548680835,0.02660752338427)
(-16.46682665632176,0.09491506968494)
(-16.36249878058299,0.04238652961965)
(-16.37701433813108,-0.00003969385816)
(-16.29596364301581,0.03428426786439)
(-16.34707454320146,-0.02554713056062)
(-16.33733992235141,0.00003669590570)
(-16.34022913293902,-0.00960378856113)
(-16.32094289632563,0.01265391885912)
(-16.29478858666337,-0.08025722481682)
(-16.36137977265046,-0.00321244696521)
(-16.28117553780764,0.06841667476994)
(-16.36216096680818,-0.06326253673537)
(-16.53406795347273,0.07313789669561)
(-16.38890651994137,0.08543444828586)
(-16.50048563852559,-0.03103680697356)
(-16.37253678080924,0.13033847859612)
(-16.52036341475616,-0.24106809187922)
(-16.62321649201844,-0.18091487220232)
(-16.81038411838533,0.10138629238456)
(-16.33844586550078,0.05391853264420)
(-16.39582894737275,0.03053979566115)
(-16.46276481968930,0.01913570124490)
(-16.52099138057994,-0.15670754440074)
(-16.45190027917350,-0.13399978943687)
(-16.40737295918453,0.01375467822109)
(-16.55219180015301,-0.07707004513916)
(-16.34949411298578,0.14080519450281)
(-16.48963115062199,-0.04145323957168)
(-16.37782159001394,0.01341840818631)
(-16.37905441721326,0.01691809243811)
(-16.25730711792571,0.02886038612376)
(-16.57132237006625,-0.05262507888233)
(-16.29989578479198,-0.06293871056634)
(-16.62775089793137,0.13383587314777)
(-16.38715225994822,0.05774015172940)
(-16.07708415536506,-0.02713390441955)
(-16.28707274915662,-0.01554759592751)
(-16.81352981603619,-2.96636566094525)
(-16.36956591564041,-0.01102147444489)
(-16.33927539544623,0.01769560515292)
(-16.34167148760657,0.01029553853962)
(-16.29503632777916,-0.05453047778511)
(-16.36724288502881,-0.00929633618979)
(-16.35842611596420,0.08235906926543)
(-16.34902043866074,0.13032236753216)
(-16.22110728174605,-0.05477427728760)
(-16.23256090838724,-0.05057286089181)
(-16.40635547123338,0.05437175007908)
(-16.31837931739575,-0.04664567411447)
(-16.33736438150088,-0.01502828169421)
(-16.37779859061298,-0.00653250150030)
(-16.34922548985573,0.00515274831578)
(-16.33685350072120,-0.01410067407782)
(-16.36623152810370,-0.00626259330581)
(-16.35938125567032,0.00686416599387)
(-16.21732330848402,-0.02737437537313)
(-16.31890806897550,0.01461795895689)
(-16.21985518976218,-0.03593835846102)
(-16.24088800847239,-0.01171465968575)
(-16.31893890423662,-0.03386732947775)
(-16.24059408191218,0.07841499198225)
(-16.59537085606409,0.01806743328943)
(-16.55650029069549,-0.01080301052936)
(-16.46815176772983,0.04489054379838)
(-16.46974233268555,0.08497114119075)
(-16.31798459635189,0.01767835734395)
(-16.33579650501263,0.07849490359491)
(-16.33160267748999,0.03369474468750)
(-16.40244597062655,0.06360721614442)
(-16.56560288123480,0.01496200709497)
(-16.25401339436875,0.16031686371292)
(-16.40390836531775,-0.00869454984435)
(-16.35822707425633,-0.08927379054472)
(-16.28156101990991,-0.04393879196669)
(-16.21386981319378,0.09742498752905)
(-16.25594791191375,0.04722562491492)
(-16.21605010578302,0.13539869264104)
(-16.85337464672574,-0.10406473742678)
(-16.50675643395847,-0.01515005827734)
(-16.70594317146724,-0.52189288233000)
(-17.10315299178272,0.17598262320087)
(-16.35876818547111,0.13482520987444)
(-16.39851881214889,0.05303088943472)
(-16.25824068060511,-0.01082396681426)
(-16.34972145653639,-0.05147289190669)
(-16.45476431900552,0.10111594235931)
(-16.22992510609479,-0.07300180411530)
(-16.28269777871287,0.01769840438000)
(-16.38307764771086,0.08227742364107)
(-16.57038528988773,-0.08587438981381)
(-17.20001038442072,0.27079997618279)
(-16.20714452671114,-0.05031917167981)
(-14.88901466555454,0.79413337761937)
(-16.18810139025445,0.09513157918233)
(-16.48547215337766,0.03094729557250)
(-16.46042819259663,-0.07639460901823)
(-16.42053521959127,0.00257067233772)
(-16.49450758846665,0.00833845541500)
(-16.35848713788784,-0.06644481137302)
(-16.22918614800423,0.01353346748835)
(-16.32435782727876,-0.13361004150625)
(-16.47646693898529,0.09157325112824)
(-16.59227079850813,0.02439020862156)
(-15.97559044352280,-0.07352113570661)
(-16.17777388055169,0.05660854785077)
(-16.12444660651325,-0.14370550720733)
(-16.32137806913540,-0.01764080434549)
(-16.47714673991253,0.00648174685980)
(-16.31150773571289,0.12401431791480)
(-16.83603146345908,-0.10279311412997)
(-16.59808916220243,-0.14893151234157)
(-16.44846781473889,-0.03370630395665)
(-16.34498458390664,-0.02662828455760)
(-16.30884687551518,-0.01445318988584)
(-16.54024654601576,-0.04880587955980)
(-16.39350591801938,0.08136742022675)
(-16.23148730684004,0.14240890677601)
(-16.20736587574947,0.01276097668365)
(-15.96132379659995,-0.00324095717411)
(-16.36007938632157,-0.06258211580654)
(-16.42094279507919,-0.12148843968043)
(-16.37792229061758,-0.01516373326164)
(-16.43436726569991,-0.09723794279368)
(-16.32931870062698,-0.00429039485696)
(-16.16812763746588,0.00656757191770)
(-16.20141417467943,0.00812933727799)
(-16.19254167871294,0.21946748214031)
(-16.16620926417535,0.07645567322493)
(-16.30449097540831,-0.12856318848729)
(-16.30548015938593,-0.01928906552311)
(-16.39446362381503,0.05222708838622)
(-16.42961339661930,0.03025708924628)
(-16.34143997112592,0.02847626762396)
(-16.18147349687991,-0.03440858178344)
(-16.31574636032688,0.00509622991767)
(-16.27936180595973,-0.10213492942447)
(-16.27202242029224,-0.05599740608144)
(-16.32499749427968,-0.02324346001861)
(-16.35710449983916,0.05722328521018)
(-16.18144518294993,-0.09744968259600)
(-16.47643231293270,0.03913634118658)
(-16.45864804444173,-0.44920753334086)
(-16.33239522373121,0.06369750593699)
(-14.64659640462775,0.64146209109364)
(-16.15915351371347,0.03630798779797)
(-16.45483975641859,0.74718386861008)
(-16.34435883232901,0.06762490836460)
(-16.25140675775010,0.02684397356137)
(-16.29017202311588,0.01490760210909)
(-16.39308357630074,-0.05523942717044)
(-16.42281537490321,0.00719764708603)
(-16.49973516501760,-0.06131153895834)
(-16.30853119194994,0.00021585801142)
(-16.59204073585819,-0.08262327614070)
(-16.57395870966182,-0.01656630472382)
(-16.14852927893424,0.14341343787617)
(-16.37445731358059,0.07439922051238)
(-16.40088304413086,0.00627756032764)
(-16.24552836115215,0.01479733923635)
(-16.43942744755673,0.01081848811665)
(-16.32074876310004,-0.01488208249778)
(-16.28583745166183,0.03582257726446)
(-16.38667773938276,0.08001660690223)
(-16.36274088409250,-0.06100875409363)
(-16.41712150843951,-0.04423434724445)
(-16.32464330855673,0.00607931940599)
(-16.91837162565270,-0.63903030813563)
(-16.39749646126715,-0.29166321079399)
(-16.48174536717485,0.03364443183514)
(-16.35718909906410,0.00668887448730)
(-16.99530449556079,0.03045155628111)
(-16.47207296165639,0.05442414166675)
(-16.63448706605452,-0.00940951075696)
(-16.42340370601750,-0.17741260706949)
(-16.63625397361048,-0.10728561049467)
(-16.36201922886526,-0.02825505355510)
(-16.22814023834628,-0.03224793896530)
(-16.16277212861419,-0.13488499279079)
(-16.78707172996276,-0.66137639361516)
(-16.86149240349917,-0.62614076936436)
(-14.63799187732567,-0.05079863642254)
(-12.21931701817794,2.95318158849350)
(-16.99474437244506,0.04686843281757)
(-12.57752347948832,-0.83032980102781)
(-13.27329165747045,-0.35835034051859)
(-15.69145972667804,-0.04263848958180)
(-17.93715582990171,-1.16283571471646)
(-16.78218132071531,-0.15074520796250)
(-16.35803447149090,0.07063044609371)
(-16.31224992885452,0.00229341625082)
(-16.42184939462367,0.04963818590457)
(-16.39406030157843,-0.00679293080911)
(-16.38901578063393,-0.02733753159951)
(-16.18792508516885,-0.06184278672942)
(-16.38346410855594,-0.07215040926444)
(-16.12713008813349,-0.04878632976615)
(-16.18718722066659,-0.11110652061763)
(-16.50655536842598,-0.03329162013718)
(-16.37826154130979,-0.00303050089657)
(-16.28017937468219,-0.01179068204616)
(-16.35242821332698,0.05969495834233)
(-16.40379333045470,0.01469352116762)
(-16.34105655126884,0.14146806892584)
(-16.44257325580705,0.02033509129814)
(-16.36211444348852,0.03221385839972)
(-16.47662921049552,0.00329558447483)
(-16.38451314401151,-0.02879071124011)
(-16.39049022091467,-0.01560453117102)
(-16.27746764236138,0.04696117245690)
(-16.32402108530272,-0.26081549229385)
(-16.19481139425918,-0.05575995552762)
(-16.16312292956707,-0.02848589816839)
(-16.06947671724949,-0.09007972280220)
(-16.47454920214085,0.13553161558783)
(-16.21614288531281,0.09772387471601)
(-16.35569880263859,0.08734475061230)
(-16.43007953784272,0.02196555386931)
(-16.39819195984628,-0.00071217765191)
(-16.41812412913186,-0.01752852810423)
(-16.26260200495606,0.00366760759680)
(-16.34535999734081,0.01981462738618)
(-16.32101750272451,-0.01141309325850)
(-16.37862130087695,-0.02659774923833)
(-16.36887250016494,0.08082817091924)
(-16.23893216409264,0.07652760056462)
(-16.27190843754508,0.03220405158204)
(-16.36921407012518,0.02232995565488)
(-16.41595035416711,-0.02033550885117)
(-16.17116331528749,-0.02705962096729)
(-16.37726816109950,0.01199384105915)
(-16.34823717794388,0.00342608451405)
(-16.29949936564506,0.01032089068564)
(-16.33132705787337,0.00539511226482)
(-16.36178398365892,0.05437127707370)
(-16.43143247285781,-0.03770876557916)
(-16.00727487788191,-0.01240357015958)
(-16.11903984719366,0.02807258900557)
(-16.48802010930730,-0.09633451563507)
(-16.42718803746220,-0.09768282871936)
(-15.62026985294744,1.50134532886735)
(-15.39104646953275,-0.47364183813177)
(-16.44384759494451,0.08020560293470)
(-16.24531943503768,-0.01244077004795)
(-16.36409522057381,0.01797743001101)
(-16.46451973814408,-0.03156285753292)
(-16.29486625038319,-0.13716088259756)
(-16.40091916847673,-0.05131856926355)
(-16.29167580957568,0.02849439666647)
(-16.19338202347620,0.13516432880956)
(-16.47995261580484,-0.09078346869161)
(-16.39654926237704,0.01580994570726)
(-16.63508270595560,0.01524197265553)
(-16.55689497857112,-0.04846410951570)
(-17.06135919296074,0.05997874460648)
(-14.67137072276039,0.20976816735205)
(-16.58723427393135,-0.28035817933785)
(-16.28306956854617,0.00534008971754)
(-16.23880650453668,-0.01670902821816)
(-16.24673391467115,-0.02716497825742)
(-16.38441319749224,-0.01751927318944)
(-16.37785177365924,0.04141805028365)
(-16.45297228908834,0.09302144499025)
(-16.37698658414876,-0.01536520769927)
(-16.31437210955424,-0.10108114414932)
(-16.31206548498827,-0.02536336937233)
(-16.36577002864845,-0.10448268800105)
(-16.46508272359269,-0.05240480514154)
(-16.09677319038965,0.22776838746341)
(-16.04056341588906,0.03119127995434)
(-16.32961712828560,0.01272786149143)
(-16.36778143105549,-0.03509030416974)
(-16.32815745223942,0.05013728809180)
(-16.31214229775393,-0.01698146167627)
(-16.18601589644840,0.01056436209751)
(-16.28659825218439,0.00799515853848)
(-16.46624297869901,-0.04818995572822)
(-16.25247864322971,0.03849178618046)
(-16.38795487584947,-0.11009239858448)
(-16.37752757696560,-0.07028325347888)
(-16.51822124829930,0.03307883893711)
(-16.40340427923057,-0.00255258002054)
(-16.47050868502365,-0.02724172719497)
(-16.27932635711820,-0.03140796686593)
(-16.41519949805950,0.16766528939045)
(-16.54305181363288,0.05135170267986)
(-16.37745290286524,0.02591779949725)
(-16.46785281353795,-0.07186469098469)
(-16.34933918532615,-0.00419486998102)
(-16.30049897865549,0.01735200538769)
(-16.38953349714522,-0.07685513601256)
(-16.32173401186782,0.04880766511802)
(-16.21445160470362,0.00606028075087)
(-16.21891085248042,-0.00382816454709)
(-16.45149174290998,-0.02919636112516)
(-16.35211786576399,-0.00819634014712)
(-16.43094985544086,-0.00518365055979)
(-16.39189243193906,0.04374233353005)
(-16.23819189150067,-0.10570561574531)
(-16.42476869060429,-0.02490380577245)
(-16.40775702613282,0.00009429091497)
(-16.43254284468979,0.03000872987157)
(-16.30783817311308,0.13321055759170)
(-16.64076186390589,0.17105834214940)
(-16.27826667394078,-0.04555005520006)
(-16.33155159721381,0.06095069792414)
(-16.58866916427252,0.00783874599573)
(-16.29637915575806,0.03715505144811)
(-16.61070954917491,0.05465383268201)
(-16.61136346977255,0.00793275071976)
(-16.46185897393352,0.04810664183419)
(-16.25967101207454,0.00598947266445)
(-16.45904185172208,-0.05938135590850)
(-16.34273606905213,-0.02699241490819)
(-16.59330869256739,-0.00107287444178)
(-16.32190334181882,-0.07113223704646)
(-16.29917006583547,-0.09143430020485)
(-17.03024926891958,-0.25702926348425)
(-16.23397905640764,-0.08150358708860)
(-17.18990823438891,-0.43132183090761)
(-16.39112319104427,-0.00794917961289)
(-17.43250395437841,-0.44806689006034)
(-17.41730412134611,-0.55919964129935)
(-17.21929071256744,-0.51992484429762)
(-16.20671764107233,-1.71680481777119)
(-15.59982224474179,0.30668218736357)
(-16.16551243325832,-0.09530783007907)
(-16.34299923470353,0.09188259899554)
(-16.16666607514354,0.08984925829391)
(-16.37026172414575,-0.03239462579986)
(-16.42855198859878,-0.02037776099813)
(-16.52012347734671,0.00451473326598)
(-16.36116854897913,0.03133250279802)
(-16.32104978893687,0.04497229171722)
(-16.33422388177851,-0.01287655683394)
(-16.20736125593608,0.03681959408659)
(-16.13802889972831,-0.07298441856510)
(-15.70055086478410,-0.09955763286209)
(-16.28307305967999,-0.00895150851991)
(-15.53013347967053,-0.13084360313643)
(-15.17554154502436,-0.05399511488818)
(-15.46352470240994,-0.06441752527302)
(-16.31197809943928,0.07687742121898)
(-16.39588777375331,-0.02807077959771)
(-15.95471240125080,0.01382698966302)
(-16.18876139813870,0.27552922089456)
(-16.62752946505462,-0.44633093073806)
(-16.59660107620696,-0.05799959964550)
(-16.24775766174492,0.13153752636973)
(-17.45254166042680,0.11124873866927)
(-16.49427113484484,0.03869730571037)
(-16.20138270581210,-0.01829443977635)
(-16.41439458171758,0.13388763142364)
(-16.38038375579192,-0.01255909534443)
(-16.17931037906565,-0.05919540627797)
(-16.17858871787179,-0.02262017761621)
(-16.12310603072146,0.02644445283759)
(-16.34693724163238,-0.02205567618684)
(-16.31320285173342,0.01658532198389)
(-16.72124689172360,-0.12195005327625)
(-15.89294155325416,-0.05032678849059)
(-16.31525909663179,0.05050982024439)
(-16.35784806913814,-0.04483161892147)
(-16.34973742250459,-0.01903801736230)
(-16.39917414683290,-0.03167570293941)
(-16.19016445330511,0.00035697937507)
(-16.21456471880332,0.13346441507092)
(-16.43004321805125,0.00250822854466)
(-16.03855770674227,0.42032526107840)
(-16.37404800808297,0.00455543692691)
(-16.50361224155085,0.01835665306391)
(-16.52546418548183,0.19306014947449)
(-16.99033369668481,0.11540519638701)
(-16.36481079782734,0.01252718750545)
(-16.17770409390904,0.04167761110151)
(-16.20619908577132,-0.04598663340658)
(-16.05197746612511,-0.08106975160643)
(-16.08268510433215,0.01790404410157)
(-16.30037399747787,0.04121061821311)
(-16.38995847454123,-0.00178415089035)
(-16.46009627674536,0.01142653188446)
(-16.34871696926291,0.01336385163408)
(-16.41397802752144,0.03253715910687)
(-16.21524292469348,0.03280306703254)
(-16.38801667132518,-0.02014387953505)
(-16.27497078137919,-0.00459775304612)
(-16.33322276354092,-0.00261731487017)
(-16.27595759225904,-0.00350286016870)
(-16.17397604118560,-0.11467878632716)
(-16.36433496671647,0.04022758931279)
(-16.54947617671576,0.11463781160256)
(-16.30732033943582,0.07363091270052)
(-16.13403007573010,0.07716860202824)
(-16.17915587027487,0.04484739602030)
(-16.15837508768609,0.04538554773379)
(-15.99183103772091,0.01974160174343)
(-16.32749867151944,-0.02863746189543)
(-16.39853343807750,0.00578414900123)
(-16.35851611921508,0.01453223301350)
(-16.43171206498171,0.00939265840509)
(-16.03738092203909,0.06040500202371)
(-16.17148815033718,-0.01456919763625)
(-16.46433903890771,-0.03410756403579)
(-16.63141144512052,0.16034419992998)
(-16.54543333781055,0.02711574575414)
